timestamp,demand
2022-05-24 00:00:00,3762
2022-05-25 00:00:00,4735
2022-05-26 00:00:00,4750
2022-05-27 00:00:00,4720
2022-05-28 00:00:00,4706
2022-05-29 00:00:00,4681
2022-05-30 00:00:00,3752
2022-05-31 00:00:00,3796
2022-06-01 00:00:00,4720
2022-06-02 00:00:00,4701
2022-06-03 00:00:00,4694
2022-06-04 00:00:00,4709
2022-06-05 00:00:00,4770
2022-06-06 00:00:00,3761
2022-06-07 00:00:00,3769
2022-06-08 00:00:00,4700
2022-06-09 00:00:00,4704
2022-06-10 00:00:00,4662
2022-06-11 00:00:00,4755
2022-06-12 00:00:00,4720
2022-06-13 00:00:00,3748
2022-06-14 00:00:00,3758
2022-06-15 00:00:00,4691
2022-06-16 00:00:00,4723
2022-06-17 00:00:00,4743
2022-06-18 00:00:00,4748
2022-06-19 00:00:00,4730
2022-06-20 00:00:00,3754
2022-06-21 00:00:00,3785
2022-06-22 00:00:00,4706
2022-06-23 00:00:00,4737
2022-06-24 00:00:00,4745
2022-06-25 00:00:00,4728
2022-06-26 00:00:00,4712
2022-06-27 00:00:00,3763
2022-06-28 00:00:00,3740
2022-06-29 00:00:00,4700
2022-06-30 00:00:00,4743
2022-07-01 00:00:00,4750
2022-07-02 00:00:00,4720
2022-07-03 00:00:00,4766
2022-07-04 00:00:00,3780
2022-07-05 00:00:00,3835
2022-07-06 00:00:00,4728
2022-07-07 00:00:00,4717
2022-07-08 00:00:00,4732
2022-07-09 00:00:00,4685
2022-07-10 00:00:00,4698
2022-07-11 00:00:00,3823
2022-07-12 00:00:00,3785
2022-07-13 00:00:00,4730
2022-07-14 00:00:00,4687
2022-07-15 00:00:00,4739
2022-07-16 00:00:00,4678
2022-07-17 00:00:00,4695
2022-07-18 00:00:00,3777
2022-07-19 00:00:00,3747
2022-07-20 00:00:00,4747
2022-07-21 00:00:00,4684
2022-07-22 00:00:00,4702
2022-07-23 00:00:00,4733
2022-07-24 00:00:00,4715
2022-07-25 00:00:00,3795
2022-07-26 00:00:00,3790
2022-07-27 00:00:00,4741
2022-07-28 00:00:00,4715
2022-07-29 00:00:00,4708
2022-07-30 00:00:00,4698
2022-07-31 00:00:00,4673
2022-08-01 00:00:00,3792
2022-08-02 00:00:00,3799
2022-08-03 00:00:00,4754
2022-08-04 00:00:00,4735
2022-08-05 00:00:00,4679
2022-08-06 00:00:00,4748
2022-08-07 00:00:00,4751
2022-08-08 00:00:00,3744
2022-08-09 00:00:00,3753
2022-08-10 00:00:00,4746
2022-08-11 00:00:00,4775
2022-08-12 00:00:00,4723
2022-08-13 00:00:00,4733
2022-08-14 00:00:00,4745
2022-08-15 00:00:00,3820
2022-08-16 00:00:00,3786
2022-08-17 00:00:00,4729
2022-08-18 00:00:00,4732
2022-08-19 00:00:00,4760
2022-08-20 00:00:00,4696
2022-08-21 00:00:00,4712
2022-08-22 00:00:00,3773
2022-08-23 00:00:00,3762
2022-08-24 00:00:00,4717
2022-08-25 00:00:00,4749
2022-08-26 00:00:00,4715
2022-08-27 00:00:00,4741
2022-08-28 00:00:00,4710
2022-08-29 00:00:00,3725
2022-08-30 00:00:00,3773
2022-08-31 00:00:00,4760
2022-09-01 00:00:00,4688
2022-09-02 00:00:00,4717
2022-09-03 00:00:00,4751
2022-09-04 00:00:00,4724
2022-09-05 00:00:00,3731
2022-09-06 00:00:00,3755
2022-09-07 00:00:00,4752
2022-09-08 00:00:00,4728
2022-09-09 00:00:00,4716
2022-09-10 00:00:00,4745
2022-09-11 00:00:00,4716
2022-09-12 00:00:00,3751
2022-09-13 00:00:00,3755
2022-09-14 00:00:00,4740
2022-09-15 00:00:00,4727
2022-09-16 00:00:00,4695
2022-09-17 00:00:00,4716
2022-09-18 00:00:00,4739
2022-09-19 00:00:00,3801
2022-09-20 00:00:00,3759
2022-09-21 00:00:00,4703
2022-09-22 00:00:00,4743
2022-09-23 00:00:00,4708
2022-09-24 00:00:00,4712
2022-09-25 00:00:00,4747
2022-09-26 00:00:00,3797
2022-09-27 00:00:00,3765
2022-09-28 00:00:00,4725
2022-09-29 00:00:00,4709
2022-09-30 00:00:00,4707
2022-10-01 00:00:00,4706
2022-10-02 00:00:00,4687
2022-10-03 00:00:00,3769
2022-10-04 00:00:00,3739
2022-10-05 00:00:00,4758
2022-10-06 00:00:00,4740
2022-10-07 00:00:00,4727
2022-10-08 00:00:00,4738
2022-10-09 00:00:00,4748
2022-10-10 00:00:00,3755
2022-10-11 00:00:00,3801
2022-10-12 00:00:00,4724
2022-10-13 00:00:00,4738
2022-10-14 00:00:00,4712
2022-10-15 00:00:00,4729
2022-10-16 00:00:00,4754
2022-10-17 00:00:00,3791
2022-10-18 00:00:00,3776
2022-10-19 00:00:00,4758
2022-10-20 00:00:00,4717
2022-10-21 00:00:00,4691
2022-10-22 00:00:00,4755
2022-10-23 00:00:00,4748
2022-10-24 00:00:00,3797
2022-10-25 00:00:00,3769
2022-10-26 00:00:00,4706
2022-10-27 00:00:00,4659
2022-10-28 00:00:00,4695
2022-10-29 00:00:00,4759
2022-10-30 00:00:00,4729
2022-10-31 00:00:00,3768
2022-11-01 00:00:00,3767
2022-11-02 00:00:00,4722
2022-11-03 00:00:00,4663
2022-11-04 00:00:00,4733
2022-11-05 00:00:00,4725
2022-11-06 00:00:00,4725
2022-11-07 00:00:00,3756
2022-11-08 00:00:00,3745
2022-11-09 00:00:00,4728
2022-11-10 00:00:00,4696
2022-11-11 00:00:00,4744
2022-11-12 00:00:00,4745
2022-11-13 00:00:00,4706
2022-11-14 00:00:00,3799
2022-11-15 00:00:00,3804
2022-11-16 00:00:00,4702
2022-11-17 00:00:00,4717
2022-11-18 00:00:00,4746
2022-11-19 00:00:00,4733
2022-11-20 00:00:00,4745
2022-11-21 00:00:00,3769
2022-11-22 00:00:00,3797
2022-11-23 00:00:00,4773
2022-11-24 00:00:00,4733
2022-11-25 00:00:00,4709
2022-11-26 00:00:00,4729
2022-11-27 00:00:00,4726
2022-11-28 00:00:00,3790
2022-11-29 00:00:00,3739
2022-11-30 00:00:00,4717
2022-12-01 00:00:00,4716
2022-12-02 00:00:00,4718
2022-12-03 00:00:00,4726
2022-12-04 00:00:00,4715
2022-12-05 00:00:00,3783
2022-12-06 00:00:00,3794
2022-12-07 00:00:00,4737
2022-12-08 00:00:00,4698
2022-12-09 00:00:00,4744
2022-12-10 00:00:00,4728
2022-12-11 00:00:00,4698
2022-12-12 00:00:00,3776
2022-12-13 00:00:00,3785
2022-12-14 00:00:00,4732
2022-12-15 00:00:00,4708
2022-12-16 00:00:00,4716
2022-12-17 00:00:00,4710
2022-12-18 00:00:00,4710
2022-12-19 00:00:00,3795
2022-12-20 00:00:00,3805
2022-12-21 00:00:00,4728
2022-12-22 00:00:00,4729
2022-12-23 00:00:00,4711
2022-12-24 00:00:00,4701
2022-12-25 00:00:00,4716
2022-12-26 00:00:00,3816
2022-12-27 00:00:00,3779
2022-12-28 00:00:00,4710
2022-12-29 00:00:00,4742
2022-12-30 00:00:00,4742
2022-12-31 00:00:00,4728
